Price_USD,Rating,Number_of_Reviews,Is_Certified_Cruelty_Free,Toxic_Chemical_Amount,Is_Skincare,Skin_Type,Product_Size,Usage_Frequency,Gender_Target,Packaging_Type,Has_Active_Ingredients,European_Origin
81.65127371273712,3.0528455284552845,5023.463414634146,1,369,0.2872628726287263,2.016260162601626,127.94037940379404,1.7642276422764227,0.35772357723577236,1.8780487804878048,0.5718157181571816,0.4823848238482385
82.54579896907217,3.1,5134.048969072165,0,388,0.32989690721649484,1.981958762886598,128.47938144329896,1.7164948453608246,0.3118556701030928,1.827319587628866,0.5721649484536082,0.4948453608247423
77.4301275510204,3.065816326530612,5229.767857142857,1,392,0.33163265306122447,2.0433673469387754,121.09693877551021,1.7908163265306123,0.35459183673469385,1.8826530612244898,0.576530612244898,0.48214285714285715
77.81868421052631,2.9665789473684208,5035.418421052632,0,380,0.3026315789473684,2.057894736842105,137.0,1.7657894736842106,0.35526315789473684,1.8263157894736841,0.5763157894736842,0.48947368421052634
80.55218487394959,2.9434173669467785,5014.55462184874,0,357,0.27450980392156865,1.9607843137254901,123.38935574229691,1.8291316526610644,0.3277310924369748,1.8235294117647058,0.5854341736694678,0.5490196078431373
79.83673076923077,3.000274725274725,4982.07967032967,0,364,0.260989010989011,2.03021978021978,131.4835164835165,1.7582417582417582,0.3021978021978022,1.8763736263736264,0.5714285714285714,0.5
80.527824933687,2.9148541114058357,5267.14323607427,0,377,0.3395225464190981,2.079575596816976,131.29973474801062,1.6525198938992043,0.32360742705570295,1.830238726790451,0.5623342175066313,0.5013262599469496
80.27554878048781,3.0390243902439025,5263.231707317073,0,328,0.29573170731707316,2.0152439024390243,132.95731707317074,1.6951219512195121,0.3475609756097561,1.899390243902439,0.524390243902439,0.5121951219512195
81.35793296089385,2.9589385474860332,5165.1424581005585,0,358,0.2849162011173184,2.005586592178771,134.6368715083799,1.7094972067039107,0.33519553072625696,1.8659217877094971,0.5949720670391061,0.553072625698324
76.97989130434782,2.959510869565217,4999.342391304348,1,368,0.2826086956521739,2.0652173913043477,130.4891304347826,1.6684782608695652,0.3233695652173913,1.8423913043478262,0.5625,0.5054347826086957
79.59571428571428,3.0127819548872177,5079.395989974937,0,399,0.2731829573934837,2.020050125313283,119.12280701754386,1.8746867167919798,0.3433583959899749,1.8245614035087718,0.568922305764411,0.5363408521303258
81.28609022556391,2.995488721804511,4903.573934837093,0,399,0.2882205513784461,1.9824561403508771,125.78947368421052,1.719298245614035,0.3533834586466165,1.8671679197994988,0.6115288220551378,0.5012531328320802
82.68852459016394,2.9647540983606553,5133.508196721312,0,366,0.28415300546448086,1.9508196721311475,125.08196721311475,1.7759562841530054,0.319672131147541,1.8114754098360655,0.5273224043715847,0.47540983606557374
80.8663144329897,2.9479381443298966,5230.476804123711,0,388,0.32989690721649484,2.002577319587629,129.17525773195877,1.7731958762886597,0.327319587628866,1.8350515463917525,0.5515463917525774,0.4742268041237113
81.19191256830601,3.113934426229508,5101.527322404371,0,366,0.2978142076502732,2.0327868852459017,128.96174863387978,1.7404371584699454,0.34153005464480873,1.819672131147541,0.5355191256830601,0.4890710382513661
80.04125,2.9518229166666665,5054.986979166667,0,384,0.3125,2.0026041666666665,131.09375,1.7265625,0.3177083333333333,1.8645833333333333,0.5885416666666666,0.5104166666666666
82.47679190751445,3.0153179190751445,4955.482658959538,0,346,0.2658959537572254,2.0289017341040463,130.20231213872833,1.7080924855491328,0.3236994219653179,1.861271676300578,0.615606936416185,0.48265895953757226
81.57327176781003,3.0184696569920844,5107.6358839050135,0,379,0.2770448548812665,2.034300791556728,127.30870712401055,1.6358839050131926,0.316622691292876,1.8179419525065963,0.5593667546174143,0.49604221635883905
83.1601902173913,2.946195652173913,5000.516304347826,0,368,0.28532608695652173,2.010869565217391,128.42391304347825,1.701086956521739,0.3451086956521739,1.888586956521739,0.5842391304347826,0.5027173913043478
81.19982097186701,2.9641943734015346,5222.867007672634,1,391,0.30179028132992325,2.0076726342710995,130.66496163682865,1.6905370843989769,0.3171355498721228,1.8874680306905371,0.5549872122762148,0.49104859335038364
77.47849148418491,2.9389294403892947,4939.14598540146,0,411,0.3284671532846715,2.0072992700729926,122.36009732360097,1.7883211678832116,0.3722627737226277,1.8369829683698298,0.5815085158150851,0.48418491484184917
82.69889189189189,2.9197297297297298,4975.002702702703,0,370,0.3,1.9405405405405405,135.45945945945945,1.6972972972972973,0.2810810810810811,1.8027027027027027,0.5621621621621622,0.4945945945945946
78.728,3.14112676056338,4630.340845070423,0,355,0.3183098591549296,1.9887323943661972,126.22535211267606,1.7295774647887323,0.3211267605633803,1.8450704225352113,0.5661971830985916,0.5267605633802817
82.462077294686,2.971497584541063,4865.946859903382,0,414,0.26811594202898553,1.9734299516908214,124.4927536231884,1.7028985507246377,0.3164251207729469,1.8526570048309179,0.5821256038647343,0.5144927536231884
78.99140845070421,3.146478873239437,4819.154929577465,0,426,0.2652582159624413,2.0305164319248825,130.65727699530515,1.744131455399061,0.3192488262910798,1.863849765258216,0.5563380281690141,0.4812206572769953
78.11977040816326,3.031122448979592,5055.461734693878,0,392,0.336734693877551,1.9770408163265305,133.6734693877551,1.7423469387755102,0.3469387755102041,1.8010204081632653,0.5867346938775511,0.5025510204081632
76.337625,3.00175,5224.6425,0,400,0.295,1.955,129.15,1.76,0.4075,1.77,0.55,0.495
81.57073770491803,2.9978142076502734,4638.147540983607,0,366,0.2978142076502732,1.9153005464480874,127.24043715846994,1.8169398907103824,0.31420765027322406,1.7814207650273224,0.5765027322404371,0.4918032786885246
76.75730303030304,2.966060606060606,4809.675757575757,0,330,0.2727272727272727,1.990909090909091,131.4848484848485,1.7969696969696969,0.36363636363636365,1.8151515151515152,0.6090909090909091,0.5787878787878787
79.46498550724637,2.9043478260869566,4689.342028985508,0,345,0.3188405797101449,1.936231884057971,134.43478260869566,1.7536231884057971,0.33043478260869563,1.817391304347826,0.591304347826087,0.5072463768115942
79.35808022922636,3.00974212034384,5297.601719197708,0,349,0.2836676217765043,1.9656160458452723,131.8051575931232,1.7679083094555874,0.32951289398280803,1.8653295128939829,0.5415472779369628,0.4899713467048711
78.31392670157068,2.98848167539267,4932.887434554974,0,382,0.32722513089005234,1.9764397905759161,120.78534031413612,1.7356020942408377,0.2905759162303665,1.806282722513089,0.6178010471204188,0.5157068062827225
76.44511999999999,3.02,4945.890666666666,1,375,0.3333333333333333,1.928,132.72,1.7706666666666666,0.312,1.864,0.52,0.45866666666666667
83.70621621621622,3.0905405405405406,4877.654054054054,0,370,0.27837837837837837,2.037837837837838,128.1891891891892,1.7108108108108109,0.2864864864864865,1.8945945945945946,0.5540540540540541,0.45675675675675675
78.27535714285715,3.043877551020408,5036.640306122449,0,392,0.3163265306122449,2.038265306122449,130.99489795918367,1.7729591836734695,0.336734693877551,1.836734693877551,0.5867346938775511,0.5255102040816326
83.80393351800555,2.968421052631579,4854.828254847645,0,361,0.3296398891966759,2.027700831024931,133.0470914127424,1.811634349030471,0.3601108033240997,1.81994459833795,0.6149584487534626,0.45706371191135736
78.76762032085561,3.0024064171122995,5144.644385026738,0,374,0.31016042780748665,1.9705882352941178,128.048128342246,1.7754010695187166,0.3689839572192513,1.8770053475935828,0.5721925133689839,0.45989304812834225
79.7101078167116,3.0137466307277627,4918.981132075472,0,371,0.3288409703504043,1.9784366576819408,129.9191374663073,1.673854447439353,0.29110512129380056,1.8733153638814015,0.5390835579514824,0.5202156334231806
